gene	target_chembl_id	target_pref_name	uniprot	molecule_chembl_id	pchembl_value	n_measurements	retrieved
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL6007723	8.09	2	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5780224	6.84	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5987641	8.66	2	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5774445	6.19	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL6030231	6.12	3	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5865620	5.39	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5752673	7.42	2	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5770511	6.12	3	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5891124	5.95	3	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5811883	6.29	2	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5940187	6.68	2	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL6026293	6.08	2	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5910422	9.22	3	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5739910	7.46	2	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5783803	7.8	3	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5824125	8.3	3	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5834676	6.63	2	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5798502	6.82	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5991927	6.55	2	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5935057	7.76	2	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5974947	8.16	2	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5883781	9.7	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5773485	6.88	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5997512	8.945	2	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5908333	5.43	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5963304	7.27	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5899952	5.91	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL6036487	5.79	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5869094	8.81	2	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5969847	5.8	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5937831	5.24	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL6002838	6.5	2	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5935296	6.47	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5994968	7.94	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5819318	8.04	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5887118	7.8	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5919378	10.0	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5831111	6.22	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5866509	4.85	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL6022330	7.93	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5976776	5.44	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5938026	5.63	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5764381	6.3	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL6057592	6.29	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5787843	8.57	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5859880	8.14	1	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL5762387	7.85	2	2026-08-04
IKBKB	CHEMBL1991	Inhibitor of nuclear factor kappa-B kinase subunit beta	O14920	CHEMBL6063322	8.14	1	2026-08-04
ITGB5	CHEMBL2600	Integrin beta-5	P18084				2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL420311	6.68	27	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL115600	6.145	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL112265	5.83	3	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL446446	6.75	3	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL369710	4.82	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL172124	4.11	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL173124	4.46	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL368127	5.61	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL381204	4.89	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL372374	4.75	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL199180	4.1	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL199063	6.39	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL199068	5.57	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL198609	7.2	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL371432	4.64	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL197282	4.17	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL198582	4.26	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL372375	4.605	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL200762	4.23	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL412723	5.77	3	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL6291	5.46	5	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL291725	4.8	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL7463	4.64	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL430574	4.699999999999999	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL215918	4.14	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL244160	4.28	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL507676	5.3	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL493159	4.96	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL493160	5.35	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL493355	4.92	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL447677	6.48	3	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL492308	6.32	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL521807	6.48	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL492309	6.24	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL452893	5.37	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL505399	6.75	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL503595	4.63	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL492710	5.85	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL510904	6.64	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL447852	4.97	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL523676	5.5	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL492925	6.66	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL523498	5.17	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL492521	5.06	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL504711	6.42	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL453807	6.26	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL504310	6.75	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL449883	6.05	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL491960	4.25	12	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL521799	4.895	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL491927	4.37	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL489527	4.36	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL491896	4.35	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL491573	4.3	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL448638	4.42	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL468178	4.89	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL561194	4.77	6	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL560337	4.17	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL540468	4.28	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL562079	4.05	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL549853	4.24	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL558854	4.19	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL551010	4.24	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL561596	4.22	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL572123	4.14	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL551610	4.11	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL584353	5.380000000000001	4	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1140	4.22	8	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL569449	4.395	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1880739	4.38	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL595354	4.455	10	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL82949	4.1	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL594863	4.47	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL595128	5.22	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL611953	6.19	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL265502	6.22	13	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL597845	4.37	8	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL596655	4.375	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL596656	4.39	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL86537	4.02	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL490905	4.05	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL596657	5.08	6	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL611665	5.28	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL597477	6.8	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1254032	6.62	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1254613	6.16	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1254033	6.43	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1254035	5.75	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1254458	5.21	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1254459	4.96	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1254539	4.92	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1254304	4.4	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1254380	4.34	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1254217	4.06	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1775011	4.51	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1797739	4.91	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1797748	4.76	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL380797	4.4	7	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1456134	5.02	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1797750	7.01	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1797920	4.53	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1797923	4.67	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1797926	5.11	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1814814	4.05	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1814815	5.23	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1835296	6.4	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1835297	6.0	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1835298	6.18	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1835301	6.43	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1835300	4.29	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1835302	6.11	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1835303	4.75	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1835304	5.89	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1835305	6.0	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1835306	5.89	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1835308	6.01	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1835307	6.0	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1835309	4.64	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1835310	5.13	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1835311	5.29	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1835312	5.8	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1945130	4.43	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1945131	4.45	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1945132	4.79	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1945133	4.61	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1945136	4.22	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1945137	4.37	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1945254	4.33	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1945255	4.43	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1945264	4.4	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1945265	4.74	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1945266	4.15	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1945672	4.66	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1945673	4.75	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2017558	4.96	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2017559	4.4	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2017560	4.37	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2017561	4.99	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2017694	4.36	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2017697	4.34	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2017706	4.6	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2152571	4.03	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2152572	4.25	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL23832	4.17	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2152587	4.12	2	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL224864	4.42	5	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2171201	4.85	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2171200	4.9	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2171199	4.93	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2171198	4.98	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2171197	4.92	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2171196	4.68	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2171195	4.98	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2171194	5.18	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2171193	5.03	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2171192	4.7	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2171191	5.16	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL2170195	4.37	1	2026-08-04
SIRT1	CHEMBL4506	NAD-dependent protein deacetylase sirtuin-1	Q96EB6	CHEMBL1483080	5.22	3	2026-08-04
